Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

Host Parallel Execution Space:
  KOKKOS_ENABLE_OPENMP: yes

OpenMP Runtime Configuration:
Kokkos::OpenMP thread_pool_topology[ 1 x 48 x 1 ]
Reading ParaDiS configuration
 Input file: 180chains_16.10e.data
 nodes: 5055, segments: 5930
 Burgers vector is conserved for all nodes
Step =      0: nodes = 5055, dt = 0.000000e+00, strain = 0.000000e+00, elapsed = 0.0 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.0.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.0.exadis
Run until reaching strain = 0.010000
Step =    152: nodes = 11784, dt = 6.000000e-10, strain = 8.990957e-05, elapsed = 281.1 sec
Step =    153: nodes = 11791, dt = 7.200000e-10, strain = 9.062957e-05, elapsed = 283.8 sec
Step =    154: nodes = 11794, dt = 8.640000e-10, strain = 9.149357e-05, elapsed = 288.0 sec
Step =    155: nodes = 11793, dt = 5.000000e-10, strain = 9.199357e-05, elapsed = 290.4 sec
Step =    156: nodes = 11777, dt = 5.000000e-10, strain = 9.249357e-05, elapsed = 292.0 sec
Step =    157: nodes = 11788, dt = 6.000000e-10, strain = 9.309357e-05, elapsed = 293.6 sec
Step =    158: nodes = 11807, dt = 7.200000e-10, strain = 9.381357e-05, elapsed = 295.9 sec
Step =    159: nodes = 11799, dt = 4.320000e-10, strain = 9.424557e-05, elapsed = 297.9 sec
Step =    160: nodes = 11792, dt = 4.320000e-10, strain = 9.467757e-05, elapsed = 299.4 sec
Step =    161: nodes = 11785, dt = 5.184000e-10, strain = 9.519597e-05, elapsed = 302.1 sec
Step =    162: nodes = 11785, dt = 6.220800e-10, strain = 9.581805e-05, elapsed = 304.7 sec
Step =    163: nodes = 11800, dt = 7.464960e-10, strain = 9.656455e-05, elapsed = 307.4 sec
Step =    164: nodes = 11786, dt = 8.957952e-10, strain = 9.746034e-05, elapsed = 311.8 sec
Step =    165: nodes = 11804, dt = 5.000000e-10, strain = 9.796034e-05, elapsed = 314.0 sec
Step =    166: nodes = 11801, dt = 5.000000e-10, strain = 9.846034e-05, elapsed = 317.1 sec
Step =    167: nodes = 11803, dt = 6.000000e-10, strain = 9.906034e-05, elapsed = 320.1 sec
Step =    168: nodes = 11807, dt = 7.200000e-10, strain = 9.978034e-05, elapsed = 322.8 sec
Step =    169: nodes = 11802, dt = 8.640000e-10, strain = 1.006443e-04, elapsed = 326.4 sec
Step =    170: nodes = 11811, dt = 1.000000e-09, strain = 1.016443e-04, elapsed = 329.5 sec
Step =    171: nodes = 11837, dt = 1.000000e-09, strain = 1.026443e-04, elapsed = 332.9 sec
Step =    172: nodes = 11841, dt = 1.000000e-09, strain = 1.036443e-04, elapsed = 336.4 sec
Step =    173: nodes = 11840, dt = 1.000000e-09, strain = 1.046443e-04, elapsed = 340.4 sec
Step =    174: nodes = 11855, dt = 1.000000e-09, strain = 1.056443e-04, elapsed = 343.1 sec
Step =    175: nodes = 11859, dt = 5.000000e-10, strain = 1.061443e-04, elapsed = 345.0 sec
Step =    176: nodes = 11870, dt = 5.000000e-10, strain = 1.066443e-04, elapsed = 346.7 sec
Step =    177: nodes = 11870, dt = 6.000000e-10, strain = 1.072443e-04, elapsed = 348.6 sec
Step =    178: nodes = 11871, dt = 7.200000e-10, strain = 1.079643e-04, elapsed = 351.2 sec
